CustomerKey,CustomerID,CustomerName,Segment,Country,EffectiveDate,ExpiryDate,IsCurrent
3091,CUST002253,Meridian Textiles Corp,Education,Singapore,6/19/2019,12/31/9999,TRUE
3092,CUST002254,Cobalt Analytics Inc,Enterprise,Canada,4/26/2021,12/31/9999,TRUE
3093,CUST002255,Meridian Media Group,Startup,Singapore,10/15/2020,1/10/2022,FALSE
3094,CUST002255,Meridian Media Group,Consumer,Singapore,1/11/2022,12/31/9999,TRUE
3095,CUST002256,Pioneer Textiles Ltd,Mid-Market,Argentina,12/9/2022,2/7/2025,FALSE
3096,CUST002256,Pioneer Textiles Ltd,Mid-Market,Chile,2/8/2025,12/31/9999,TRUE
3097,CUST002257,Mary Sato,Consumer,Japan,5/20/2018,11/3/2020,FALSE
3098,CUST002257,Mary Sato,Consumer,Singapore,11/4/2020,12/31/9999,TRUE
3099,CUST002258,Cobalt Consulting Ltd,Education,Germany,10/9/2019,12/31/9999,TRUE
3100,CUST002259,Patricia Jones,Consumer,United Kingdom,10/23/2022,12/31/9999,TRUE
3101,CUST002260,Summit Dynamics Co,Startup,India,4/9/2020,12/31/9999,TRUE
3102,CUST002261,Global Systems Corp,Enterprise,Brazil,3/7/2019,12/31/9999,TRUE
3103,CUST002262,Onyx Textiles Group,Education,Argentina,6/13/2019,12/31/9999,TRUE
3104,CUST002263,Evergreen Textiles Holdings,Government,Mexico,9/5/2022,7/12/2023,FALSE
3105,CUST002263,Evergreen Textiles Holdings,Startup,Mexico,7/13/2023,12/31/9999,TRUE
3106,CUST002264,Sterling Logistics Co,Government,India,1/13/2022,12/31/9999,TRUE
3107,CUST002265,Summit Networks Group,Government,Australia,12/19/2021,12/31/9999,TRUE
3108,CUST002266,Redwood Manufacturing PLC,Startup,United States,9/14/2020,2/13/2023,FALSE
3109,CUST002266,Redwood Manufacturing PLC,SMB,United States,2/14/2023,12/31/9999,TRUE
3110,CUST002267,Horizon Networks Ltd,Education,United States,3/7/2021,10/11/2022,FALSE
3111,CUST002267,Horizon Networks Ltd,Education,Canada,10/12/2022,12/31/9999,TRUE
3112,CUST002268,Vertex Financial LLC,Startup,China,2/14/2018,12/31/9999,TRUE
3113,CUST002269,Meridian Foods Holdings,SMB,Chile,6/16/2020,12/31/9999,TRUE
3114,CUST002270,Cascade Media Co,Government,Japan,8/12/2020,5/20/2021,FALSE
3115,CUST002270,Cascade Media Co,Government,Argentina,5/21/2021,12/31/9999,TRUE
3116,CUST002271,David Smith,Consumer,United States,8/11/2022,12/31/9999,TRUE
3117,CUST002272,Cobalt Textiles Corp,Startup,India,2/14/2020,12/31/9999,TRUE
3118,CUST002273,Barbara Rodriguez,Consumer,Japan,5/28/2019,12/31/9999,TRUE
3119,CUST002274,Pacific Systems Holdings,SMB,India,4/17/2019,12/31/9999,TRUE
3120,CUST002275,Raj Silva,Consumer,Singapore,6/27/2019,12/31/9999,TRUE
3121,CUST002276,Diego Johnson,Consumer,Mexico,7/7/2019,12/31/9999,TRUE
3122,CUST002277,Halcyon Consulting Group,Enterprise,Germany,11/14/2022,7/13/2023,FALSE
3123,CUST002277,Halcyon Consulting Group,Education,Germany,7/14/2023,12/31/9999,TRUE
3124,CUST002278,Apex Motors Ltd,Government,United States,12/3/2020,1/3/2022,FALSE
3125,CUST002278,Apex Motors Ltd,Startup,Singapore,1/4/2022,4/15/2024,FALSE
3126,CUST002278,Apex Motors Ltd,Startup,Singapore,4/16/2024,12/31/9999,TRUE
3127,CUST002279,Diego Ivanov,Consumer,Argentina,6/5/2020,12/31/9999,TRUE
3128,CUST002280,Pacific Dynamics Ltd,Startup,Australia,9/1/2020,12/31/9999,TRUE
3129,CUST002281,Quantum Logistics Holdings,SMB,Spain,12/16/2021,12/31/9999,TRUE
3130,CUST002282,Cascade Retail Co,SMB,Argentina,10/9/2019,12/31/9999,TRUE
3131,CUST002283,Global Foods Inc,Government,Germany,1/6/2021,12/31/9999,TRUE
3132,CUST002284,Halcyon Manufacturing Group,Government,Germany,4/3/2018,12/31/9999,TRUE
3133,CUST002285,Cascade Software Corp,SMB,Japan,1/15/2022,12/31/9999,TRUE
3134,CUST002286,Atlas Industries Inc,Mid-Market,Italy,11/15/2021,12/31/9999,TRUE
3135,CUST002287,Elizabeth Silva,Consumer,Singapore,6/4/2022,12/31/9999,TRUE
3136,CUST002288,Atlas Systems PLC,Government,Netherlands,12/6/2022,12/26/2023,FALSE
3137,CUST002288,Atlas Systems PLC,Startup,Netherlands,12/27/2023,11/2/2024,FALSE
3138,CUST002288,Atlas Systems PLC,Startup,Chile,11/3/2024,12/31/9999,TRUE
3139,CUST002289,Horizon Textiles Group,Education,United Kingdom,4/21/2019,12/31/9999,TRUE
3140,CUST002290,Northern Analytics PLC,Education,United States,12/18/2020,7/5/2022,FALSE
3141,CUST002290,Northern Analytics PLC,Education,United States,7/6/2022,12/31/9999,TRUE
3142,CUST002291,Evergreen Financial Holdings,Mid-Market,India,2/28/2019,11/22/2020,FALSE
3143,CUST002291,Evergreen Financial Holdings,Enterprise,France,11/23/2020,1/15/2023,FALSE
3144,CUST002291,Evergreen Financial Holdings,Government,France,1/16/2023,12/31/9999,TRUE
3145,CUST002292,Meridian Systems LLC,Enterprise,Brazil,5/25/2019,12/31/9999,TRUE
3146,CUST002293,Horizon Pharma Co,Mid-Market,India,10/27/2022,12/31/9999,TRUE
3147,CUST002294,Cobalt Industries Ltd,Enterprise,Germany,4/21/2019,12/31/9999,TRUE
3148,CUST002295,Patricia Kim,Consumer,Chile,3/6/2018,4/22/2019,FALSE
3149,CUST002295,Patricia Kim,Education,Chile,4/23/2019,11/24/2019,FALSE
3150,CUST002295,Patricia Kim,Education,Chile,11/25/2019,12/31/9999,TRUE
3151,CUST002296,William Dubois,Consumer,Netherlands,11/21/2022,8/19/2024,FALSE
3152,CUST002296,William Dubois,Startup,Brazil,8/20/2024,12/31/9999,TRUE
3153,CUST002297,Aisha Lee,Consumer,Netherlands,7/16/2021,12/31/9999,TRUE
3154,CUST002298,Quantum Networks LLC,SMB,Canada,8/17/2019,4/19/2020,FALSE
3155,CUST002298,Quantum Networks LLC,Enterprise,Canada,4/20/2020,12/31/9999,TRUE
3156,CUST002299,Onyx Consulting Co,Startup,Chile,3/13/2021,3/25/2023,FALSE
3157,CUST002299,Onyx Consulting Co,SMB,Chile,3/26/2023,12/17/2024,FALSE
3158,CUST002299,Onyx Consulting Co,Startup,Germany,12/18/2024,12/31/9999,TRUE
3159,CUST002300,Sterling Media LLC,Enterprise,Germany,11/4/2021,12/31/9999,TRUE
3160,CUST002301,Pioneer Software Inc,Mid-Market,Japan,9/4/2022,8/7/2023,FALSE
3161,CUST002301,Pioneer Software Inc,Mid-Market,Japan,8/8/2023,12/31/9999,TRUE
3162,CUST002302,Cascade Media LLC,Startup,Chile,11/27/2018,10/6/2020,FALSE
3163,CUST002302,Cascade Media LLC,Consumer,Canada,10/7/2020,12/31/9999,TRUE
3164,CUST002303,Pioneer Logistics Holdings,Education,Germany,10/18/2019,12/31/9999,TRUE
3165,CUST002304,Horizon Motors Ltd,Mid-Market,Italy,11/28/2022,12/31/9999,TRUE
3166,CUST002305,Carlos Martinez,Consumer,Brazil,12/11/2019,7/22/2020,FALSE
3167,CUST002305,Carlos Martinez,SMB,Brazil,7/23/2020,10/8/2022,FALSE
3168,CUST002305,Carlos Martinez,Startup,Brazil,10/9/2022,12/31/9999,TRUE
3169,CUST002306,Northern Networks Co,Education,Australia,8/15/2018,12/31/9999,TRUE
3170,CUST002307,Pioneer Analytics Ltd,Mid-Market,United Kingdom,11/2/2020,12/31/9999,TRUE
3171,CUST002308,Quantum Energy Inc,Government,Australia,9/16/2018,12/31/9999,TRUE
3172,CUST002309,Halcyon Solutions Group,Startup,Netherlands,6/17/2020,12/31/9999,TRUE
3173,CUST002310,Prime Dynamics LLC,Startup,India,1/21/2021,12/31/9999,TRUE
3174,CUST002311,Pioneer Industries Ltd,Government,Japan,7/18/2019,4/11/2021,FALSE
3175,CUST002311,Pioneer Industries Ltd,Government,Japan,4/12/2021,12/31/9999,TRUE
3176,CUST002312,Redwood Software LLC,Education,Canada,8/20/2021,12/31/9999,TRUE
3177,CUST002313,Sarah Johnson,Consumer,Germany,11/9/2020,12/31/9999,TRUE
3178,CUST002314,Cobalt Textiles Group,SMB,Netherlands,10/26/2021,12/31/9999,TRUE
3179,CUST002315,Global Solutions PLC,SMB,Singapore,2/14/2018,3/23/2019,FALSE
3180,CUST002315,Global Solutions PLC,SMB,Singapore,3/24/2019,1/22/2021,FALSE
3181,CUST002315,Global Solutions PLC,Consumer,Singapore,1/23/2021,12/31/9999,TRUE
3182,CUST002316,Pioneer Pharma Holdings,Mid-Market,Australia,10/23/2019,12/31/9999,TRUE
3183,CUST002317,Vertex Energy Ltd,Government,United Kingdom,12/7/2022,12/31/9999,TRUE
3184,CUST002318,Apex Industries LLC,Government,Japan,11/6/2020,12/31/9999,TRUE
3185,CUST002319,Northern Solutions Corp,Education,India,2/18/2020,12/31/9999,TRUE
3186,CUST002320,Pacific Motors Ltd,SMB,Singapore,8/7/2018,12/6/2019,FALSE
3187,CUST002320,Pacific Motors Ltd,Consumer,Singapore,12/7/2019,12/31/9999,TRUE
3188,CUST002321,Pacific Media Corp,Government,United Kingdom,6/18/2022,12/31/9999,TRUE
3189,CUST002322,Summit Robotics Group,SMB,United Kingdom,1/11/2021,12/31/9999,TRUE
3190,CUST002323,Nova Analytics LLC,Enterprise,Chile,10/18/2021,12/31/9999,TRUE
3191,CUST002324,Atlas Dynamics Ltd,Enterprise,India,7/23/2021,3/18/2022,FALSE
3192,CUST002324,Atlas Dynamics Ltd,Enterprise,Spain,3/19/2022,12/31/9999,TRUE
3193,CUST002325,Sterling Energy Group,Government,United States,10/26/2019,8/28/2020,FALSE
3194,CUST002325,Sterling Energy Group,SMB,United States,8/29/2020,12/31/9999,TRUE
3195,CUST002326,Prime Retail Corp,Mid-Market,Singapore,12/1/2020,1/7/2023,FALSE
3196,CUST002326,Prime Retail Corp,Mid-Market,Singapore,1/8/2023,1/13/2024,FALSE
3197,CUST002326,Prime Retail Corp,Mid-Market,Singapore,1/14/2024,12/31/9999,TRUE
3198,CUST002327,Joseph Brown,Consumer,China,7/3/2021,12/30/2021,FALSE
3199,CUST002327,Joseph Brown,SMB,China,12/31/2021,3/1/2023,FALSE
3200,CUST002327,Joseph Brown,Education,China,3/2/2023,12/31/9999,TRUE
3201,CUST002328,Vertex Industries Corp,Enterprise,Italy,9/2/2022,12/31/9999,TRUE
3202,CUST002329,Prime Energy PLC,Enterprise,Italy,6/20/2021,1/1/2022,FALSE
3203,CUST002329,Prime Energy PLC,Education,Italy,1/2/2022,12/31/9999,TRUE
3204,CUST002330,Quantum Industries Group,Enterprise,Netherlands,5/10/2018,12/2/2018,FALSE
3205,CUST002330,Quantum Industries Group,Enterprise,Australia,12/3/2018,12/31/9999,TRUE
3206,CUST002331,Evergreen Consulting PLC,Enterprise,Australia,3/28/2020,12/31/9999,TRUE
3207,CUST002332,Horizon Logistics LLC,Education,China,7/7/2019,12/31/9999,TRUE
3208,CUST002333,Onyx Health Co,Enterprise,China,6/19/2020,5/25/2021,FALSE
3209,CUST002333,Onyx Health Co,Enterprise,China,5/26/2021,12/31/9999,TRUE
3210,CUST002334,Richard Ivanov,Consumer,Netherlands,10/2/2020,4/25/2021,FALSE
3211,CUST002334,Richard Ivanov,Education,Netherlands,4/26/2021,12/31/9999,TRUE
3212,CUST002335,Redwood Foods Inc,Education,France,6/3/2020,6/30/2021,FALSE
3213,CUST002335,Redwood Foods Inc,Education,France,7/1/2021,12/31/9999,TRUE
3214,CUST002336,Atlas Manufacturing PLC,SMB,Argentina,9/8/2022,12/31/9999,TRUE
3215,CUST002337,Global Consulting Holdings,Startup,Italy,5/12/2018,8/16/2019,FALSE
3216,CUST002337,Global Consulting Holdings,Government,Italy,8/17/2019,2/28/2021,FALSE
3217,CUST002337,Global Consulting Holdings,Government,Spain,3/1/2021,12/31/9999,TRUE
3218,CUST002338,Meridian Systems LLC,Mid-Market,Netherlands,8/17/2022,12/31/9999,TRUE
3219,CUST002339,Evergreen Health Co,Startup,Spain,5/1/2018,12/31/9999,TRUE
3220,CUST002340,Quantum Consulting Ltd,Startup,Brazil,7/4/2021,12/31/9999,TRUE
3221,CUST002341,Prime Logistics Co,Startup,Chile,12/23/2018,12/31/9999,TRUE
3222,CUST002342,Sterling Solutions LLC,Startup,India,6/3/2018,12/31/9999,TRUE
3223,CUST002343,Pacific Solutions PLC,Enterprise,Argentina,11/4/2019,12/31/9999,TRUE
3224,CUST002344,Global Robotics LLC,Education,Brazil,11/13/2022,12/31/9999,TRUE
3225,CUST002345,Cascade Foods PLC,Government,India,1/14/2021,12/31/9999,TRUE
3226,CUST002346,Redwood Retail Corp,Government,Singapore,4/26/2019,1/3/2020,FALSE
3227,CUST002346,Redwood Retail Corp,SMB,Spain,1/4/2020,12/31/9999,TRUE
3228,CUST002347,Horizon Logistics Inc,Enterprise,France,9/14/2019,12/31/9999,TRUE
3229,CUST002348,Quantum Foods Inc,Education,Japan,3/10/2019,12/11/2019,FALSE
3230,CUST002348,Quantum Foods Inc,Education,China,12/12/2019,12/31/9999,TRUE
3231,CUST002349,Jessica Johnson,Consumer,United Kingdom,6/24/2020,12/31/9999,TRUE
3232,CUST002350,Onyx Industries Inc,Startup,United Kingdom,7/8/2021,8/1/2022,FALSE
3233,CUST002350,Onyx Industries Inc,Startup,United Kingdom,8/2/2022,6/8/2023,FALSE
3234,CUST002350,Onyx Industries Inc,Mid-Market,Canada,6/9/2023,12/31/9999,TRUE
3235,CUST002351,Northern Health Corp,SMB,France,6/13/2018,12/31/9999,TRUE
3236,CUST002352,Global Dynamics Inc,Mid-Market,Mexico,5/18/2019,12/31/9999,TRUE
3237,CUST002353,Prime Solutions LLC,SMB,Spain,6/6/2019,12/31/9999,TRUE
3238,CUST002354,Horizon Dynamics Ltd,Startup,France,5/11/2022,12/31/9999,TRUE
3239,CUST002355,Cobalt Consulting Co,Education,Germany,9/13/2019,12/31/9999,TRUE
3240,CUST002356,Atlas Software Holdings,SMB,Singapore,5/19/2019,4/21/2021,FALSE
3241,CUST002356,Atlas Software Holdings,Mid-Market,Canada,4/22/2021,12/31/9999,TRUE
3242,CUST002357,Onyx Pharma Ltd,Government,Singapore,11/28/2021,1/29/2023,FALSE
3243,CUST002357,Onyx Pharma Ltd,Startup,Singapore,1/30/2023,12/31/9999,TRUE
3244,CUST002358,Meridian Analytics Holdings,Government,Italy,6/23/2018,12/31/9999,TRUE
3245,CUST002359,Horizon Media Co,Mid-Market,Japan,5/16/2018,12/31/9999,TRUE
3246,CUST002360,Horizon Analytics Co,Education,Italy,1/20/2022,9/17/2023,FALSE
3247,CUST002360,Horizon Analytics Co,Enterprise,Australia,9/18/2023,12/31/9999,TRUE
3248,CUST002361,Northern Media Co,Mid-Market,France,5/25/2021,12/31/9999,TRUE
3249,CUST002362,Susan Costa,Consumer,Japan,4/18/2020,12/31/9999,TRUE
3250,CUST002363,Cobalt Industries Co,Startup,Italy,12/25/2019,12/31/9999,TRUE
3251,CUST002364,Jessica Reyes,Consumer,Germany,8/3/2020,12/31/9999,TRUE
3252,CUST002365,Evergreen Financial Ltd,Mid-Market,Italy,11/10/2019,12/31/9999,TRUE
3253,CUST002366,Sarah Lee,Consumer,Chile,11/19/2019,6/11/2020,FALSE
3254,CUST002366,Sarah Lee,Enterprise,Germany,6/12/2020,12/31/9999,TRUE
3255,CUST002367,Onyx Robotics Ltd,SMB,Mexico,4/22/2020,12/31/9999,TRUE
3256,CUST002368,Summit Dynamics PLC,Startup,Chile,2/1/2021,12/31/9999,TRUE
3257,CUST002369,Global Robotics Ltd,Mid-Market,Argentina,8/23/2018,12/31/9999,TRUE
3258,CUST002370,Global Dynamics Group,Mid-Market,Singapore,12/1/2022,12/18/2024,FALSE
3259,CUST002370,Global Dynamics Group,Mid-Market,Netherlands,12/19/2024,12/31/9999,TRUE
3260,CUST002371,Prime Dynamics Corp,Startup,United Kingdom,4/19/2021,8/15/2022,FALSE
3261,CUST002371,Prime Dynamics Corp,Startup,United Kingdom,8/16/2022,8/18/2023,FALSE
3262,CUST002371,Prime Dynamics Corp,SMB,United Kingdom,8/19/2023,12/31/9999,TRUE
3263,CUST002372,Onyx Analytics PLC,Government,India,4/27/2021,12/31/9999,TRUE
3264,CUST002373,Halcyon Dynamics Holdings,Mid-Market,Germany,10/21/2022,2/19/2024,FALSE
3265,CUST002373,Halcyon Dynamics Holdings,Consumer,Germany,2/20/2024,12/31/9999,TRUE
3266,CUST002374,Cascade Systems LLC,SMB,France,12/10/2021,12/31/9999,TRUE
3267,CUST002375,Evergreen Systems PLC,Startup,Brazil,7/22/2018,8/2/2020,FALSE
3268,CUST002375,Evergreen Systems PLC,SMB,United Kingdom,8/3/2020,3/3/2021,FALSE
3269,CUST002375,Evergreen Systems PLC,Consumer,Australia,3/4/2021,12/31/9999,TRUE
3270,CUST002376,Onyx Retail LLC,Education,China,10/20/2019,1/19/2021,FALSE
3271,CUST002376,Onyx Retail LLC,Education,Mexico,1/20/2021,12/31/9999,TRUE
3272,CUST002377,Northern Solutions Group,Mid-Market,Netherlands,8/22/2021,12/31/9999,TRUE
3273,CUST002378,Prime Manufacturing LLC,Education,India,9/26/2022,12/31/9999,TRUE
3274,CUST002379,Pacific Systems Inc,Government,Mexico,10/7/2021,5/12/2022,FALSE
3275,CUST002379,Pacific Systems Inc,SMB,Mexico,5/13/2022,12/31/9999,TRUE
3276,CUST002380,Pioneer Media Inc,Enterprise,India,11/22/2022,12/31/9999,TRUE
3277,CUST002381,Global Logistics Group,Enterprise,France,3/17/2018,4/9/2020,FALSE
3278,CUST002381,Global Logistics Group,Enterprise,France,4/10/2020,12/31/9999,TRUE
3279,CUST002382,Raj Brown,Consumer,China,12/3/2018,2/24/2021,FALSE
3280,CUST002382,Raj Brown,Consumer,Germany,2/25/2021,12/31/9999,TRUE
3281,CUST002383,Prime Manufacturing Co,Enterprise,India,1/7/2019,12/31/9999,TRUE
3282,CUST002384,Prime Systems PLC,SMB,Canada,11/4/2022,12/31/9999,TRUE
3283,CUST002385,Ingrid Reyes,Consumer,United Kingdom,7/2/2022,12/31/9999,TRUE
3284,CUST002386,Quantum Robotics LLC,Enterprise,Mexico,4/5/2018,1/9/2019,FALSE
3285,CUST002386,Quantum Robotics LLC,SMB,Mexico,1/10/2019,12/31/9999,TRUE
3286,CUST002387,Global Industries Group,Education,Brazil,3/17/2018,12/31/9999,TRUE
3287,CUST002388,Summit Consulting LLC,Startup,United Kingdom,8/28/2022,12/31/9999,TRUE
3288,CUST002389,Atlas Foods Corp,Government,Argentina,10/7/2018,6/23/2020,FALSE
3289,CUST002389,Atlas Foods Corp,Startup,China,6/24/2020,10/17/2021,FALSE
3290,CUST002389,Atlas Foods Corp,Startup,Mexico,10/18/2021,12/31/9999,TRUE
3291,CUST002390,Redwood Systems Inc,Mid-Market,Argentina,11/13/2018,12/31/9999,TRUE
3292,CUST002391,Onyx Consulting Corp,Enterprise,Italy,6/10/2018,12/31/9999,TRUE
3293,CUST002392,Summit Solutions LLC,Enterprise,Japan,7/20/2018,12/31/9999,TRUE
3294,CUST002393,Cobalt Analytics PLC,Government,Mexico,6/11/2020,12/31/9999,TRUE
3295,CUST002394,Quantum Analytics Holdings,Mid-Market,India,3/21/2018,9/23/2019,FALSE
3296,CUST002394,Quantum Analytics Holdings,Government,India,9/24/2019,12/31/9999,TRUE
3297,CUST002395,Evergreen Health Group,Government,Chile,7/13/2020,12/31/9999,TRUE
3298,CUST002396,Atlas Textiles Ltd,Startup,Canada,10/21/2018,12/31/9999,TRUE
3299,CUST002397,Quantum Financial Holdings,Government,Australia,4/12/2021,10/15/2022,FALSE
3300,CUST002397,Quantum Financial Holdings,Government,Germany,10/16/2022,10/18/2023,FALSE
3301,CUST002397,Quantum Financial Holdings,Government,Germany,10/19/2023,12/31/9999,TRUE
3302,CUST002398,Richard Jones,Consumer,Australia,5/13/2018,12/31/9999,TRUE
3303,CUST002399,Global Robotics Inc,Education,Canada,2/27/2020,12/31/9999,TRUE
3304,CUST002400,Global Media PLC,Mid-Market,France,8/25/2022,12/31/9999,TRUE
3305,CUST002401,Pioneer Retail Inc,Education,Singapore,1/22/2022,12/31/9999,TRUE
3306,CUST002402,Pioneer Robotics Corp,SMB,Germany,3/7/2021,12/31/9999,TRUE
3307,CUST002403,Pioneer Dynamics Co,Startup,France,9/5/2019,12/31/9999,TRUE
3308,CUST002404,Nova Motors Corp,Mid-Market,India,8/11/2020,12/31/9999,TRUE
3309,CUST002405,Vertex Textiles Ltd,Education,Australia,10/10/2022,5/9/2023,FALSE
3310,CUST002405,Vertex Textiles Ltd,Enterprise,Netherlands,5/10/2023,2/10/2025,FALSE
3311,CUST002405,Vertex Textiles Ltd,Enterprise,Australia,2/11/2025,12/31/9999,TRUE
3312,CUST002406,Pioneer Dynamics Ltd,Education,Australia,4/11/2020,12/31/9999,TRUE
3313,CUST002407,Evergreen Industries Corp,Education,Chile,7/10/2018,12/31/9999,TRUE
3314,CUST002408,Meridian Robotics Inc,Enterprise,Brazil,3/18/2018,12/31/9999,TRUE
3315,CUST002409,Summit Retail Group,Enterprise,United Kingdom,4/10/2020,12/31/9999,TRUE
3316,CUST002410,Halcyon Foods Corp,Enterprise,Chile,11/9/2018,2/25/2020,FALSE
3317,CUST002410,Halcyon Foods Corp,Consumer,Chile,2/26/2020,12/31/9999,TRUE
3318,CUST002411,Vertex Motors Inc,SMB,France,11/18/2022,12/31/9999,TRUE
3319,CUST002412,Northern Retail PLC,Startup,Italy,9/21/2021,4/13/2022,FALSE
3320,CUST002412,Northern Retail PLC,Startup,United Kingdom,4/14/2022,12/31/9999,TRUE
3321,CUST002413,Vertex Dynamics Ltd,Government,Brazil,12/13/2019,12/31/9999,TRUE
3322,CUST002414,Onyx Retail Co,Startup,Japan,8/26/2020,12/31/9999,TRUE
3323,CUST002415,Onyx Health Group,SMB,United States,3/19/2020,12/31/9999,TRUE
3324,CUST002416,Global Financial PLC,Government,Canada,3/17/2020,12/31/9999,TRUE
3325,CUST002417,Redwood Financial Inc,Startup,China,7/11/2018,12/31/9999,TRUE
3326,CUST002418,Joseph Davis,Consumer,Italy,6/15/2020,12/31/9999,TRUE
3327,CUST002419,Summit Media Co,Enterprise,Germany,4/14/2018,12/31/9999,TRUE
3328,CUST002420,Redwood Systems Group,Government,Canada,11/1/2019,12/31/9999,TRUE
3329,CUST002421,Pacific Networks Holdings,Startup,China,11/20/2019,12/31/9999,TRUE
3330,CUST002422,Horizon Consulting Group,Education,India,3/11/2021,12/31/9999,TRUE
3331,CUST002423,Global Motors Group,Education,France,5/6/2019,12/31/9999,TRUE
3332,CUST002424,Atlas Textiles Inc,Mid-Market,Canada,12/5/2021,12/31/9999,TRUE
3333,CUST002425,Pioneer Foods Co,SMB,Italy,10/4/2021,3/2/2023,FALSE
3334,CUST002425,Pioneer Foods Co,SMB,Italy,3/3/2023,4/18/2025,FALSE
3335,CUST002425,Pioneer Foods Co,SMB,Argentina,4/19/2025,12/31/9999,TRUE
3336,CUST002426,Horizon Retail Corp,Startup,Netherlands,1/8/2021,12/31/9999,TRUE
3337,CUST002427,Prime Solutions Corp,Education,Japan,6/6/2020,12/31/9999,TRUE
3338,CUST002428,Summit Foods Corp,Mid-Market,Chile,5/1/2018,12/31/9999,TRUE
3339,CUST002429,Vertex Software PLC,Education,China,10/3/2022,12/31/9999,TRUE
3340,CUST002430,Jennifer Brown,Consumer,Argentina,10/5/2019,12/31/9999,TRUE
3341,CUST002431,Vertex Retail Group,Education,Mexico,3/4/2022,12/31/9999,TRUE
3342,CUST002432,Northern Health Corp,SMB,China,8/28/2019,12/31/9999,TRUE
3343,CUST002433,Global Media Ltd,Education,Germany,4/4/2018,5/24/2019,FALSE
3344,CUST002433,Global Media Ltd,Startup,Australia,5/25/2019,12/31/9999,TRUE
3345,CUST002434,Nova Industries Inc,Enterprise,Singapore,1/4/2022,12/31/9999,TRUE
3346,CUST002435,Northern Solutions Ltd,Startup,Australia,10/16/2021,12/31/9999,TRUE
3347,CUST002436,Halcyon Logistics Inc,Enterprise,Canada,12/19/2019,12/31/9999,TRUE
3348,CUST002437,Quantum Financial LLC,Government,China,7/23/2020,12/31/9999,TRUE
3349,CUST002438,Pacific Robotics LLC,Government,Chile,10/10/2020,4/9/2021,FALSE
3350,CUST002438,Pacific Robotics LLC,Government,Chile,4/10/2021,12/31/9999,TRUE
3351,CUST002439,Vertex Solutions Inc,Startup,India,12/26/2020,1/31/2022,FALSE
3352,CUST002439,Vertex Solutions Inc,Mid-Market,China,2/1/2022,12/31/9999,TRUE
3353,CUST002440,Evergreen Energy LLC,Government,India,8/24/2020,12/31/9999,TRUE
3354,CUST002441,Northern Energy Inc,SMB,United Kingdom,4/22/2020,12/31/9999,TRUE
3355,CUST002442,Pioneer Systems Holdings,Startup,Argentina,12/14/2021,12/31/9999,TRUE
3356,CUST002443,Apex Pharma Corp,SMB,Argentina,2/5/2021,12/31/9999,TRUE
3357,CUST002444,Onyx Analytics LLC,Enterprise,Japan,7/22/2018,12/31/9999,TRUE
3358,CUST002445,Halcyon Logistics Corp,Enterprise,Germany,7/16/2018,12/31/9999,TRUE
